concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,case:concept:name,case:variant,case:variant-index,case:creator
Choose best option,complete,Anne Olwada,2011-08-08 23:21:00+00:00,Choose best option,Anne Olwada,1018,Variant 15,15,Fluxicon Disco
Settle Conditions With Supplier,start,Francois de Perrier,2011-08-09 14:28:00+00:00,Settle Conditions With Supplier,Francois de Perrier,1018,Variant 15,15,Fluxicon Disco
Settle Conditions With Supplier,complete,Francois de Perrier,2011-08-10 02:32:00+00:00,Settle Conditions With Supplier,Francois de Perrier,1018,Variant 15,15,Fluxicon Disco
Create Purchase Order,start,Magdalena Predutta,2011-08-10 08:46:00+00:00,Create Purchase Order,Magdalena Predutta,1018,Variant 15,15,Fluxicon Disco
Create Purchase Order,complete,Magdalena Predutta,2011-08-10 08:57:00+00:00,Create Purchase Order,Magdalena Predutta,1018,Variant 15,15,Fluxicon Disco
Confirm Purchase Order,start,Kiu Kan,2011-08-10 15:16:00+00:00,Confirm Purchase Order,Kiu Kan,1018,Variant 15,15,Fluxicon Disco
Confirm Purchase Order,complete,Kiu Kan,2011-08-10 15:36:00+00:00,Confirm Purchase Order,Kiu Kan,1018,Variant 15,15,Fluxicon Disco
Deliver Goods Services,start,Karen Clarens,2011-08-12 03:54:00+00:00,Deliver Goods Services,Karen Clarens,1018,Variant 15,15,Fluxicon Disco
Deliver Goods Services,complete,Karen Clarens,2011-08-13 14:59:00+00:00,Deliver Goods Services,Karen Clarens,1018,Variant 15,15,Fluxicon Disco
Release Purchase Order,start,Anne Olwada,2011-08-13 22:01:00+00:00,Release Purchase Order,Anne Olwada,1018,Variant 15,15,Fluxicon Disco
Release Purchase Order,complete,Anne Olwada,2011-08-13 22:02:00+00:00,Release Purchase Order,Anne Olwada,1018,Variant 15,15,Fluxicon Disco
Approve Purchase Order for payment,start,Magdalena Predutta,2011-08-14 06:31:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,1018,Variant 15,15,Fluxicon Disco
Approve Purchase Order for payment,complete,Magdalena Predutta,2011-08-14 06:32:00+00:00,Approve Purchase Order for payment,Magdalena Predutta,1018,Variant 15,15,Fluxicon Disco
Send Invoice,start,Sean Manney,2011-08-17 08:07:00+00:00,Send Invoice,Sean Manney,1018,Variant 15,15,Fluxicon Disco
Send Invoice,complete,Sean Manney,2011-08-17 08:07:00+00:00,Send Invoice,Sean Manney,1018,Variant 15,15,Fluxicon Disco
Release Supplier's Invoice,start,Pedro Alvares,2011-08-17 22:28:00+00:00,Release Supplier's Invoice,Pedro Alvares,1018,Variant 15,15,Fluxicon Disco
Release Supplier's Invoice,complete,Pedro Alvares,2011-08-17 22:31:00+00:00,Release Supplier's Invoice,Pedro Alvares,1018,Variant 15,15,Fluxicon Disco
Authorize Supplier's Invoice payment,start,Karalda Nimwada,2011-08-17 22:31:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,1018,Variant 15,15,Fluxicon Disco
Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-08-17 22:31:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,1018,Variant 15,15,Fluxicon Disco
Pay Invoice,start,Karalda Nimwada,2011-08-17 23:32:00+00:00,Pay Invoice,Karalda Nimwada,1018,Variant 15,15,Fluxicon Disco
Pay Invoice,complete,Karalda Nimwada,2011-08-17 23:47:00+00:00,Pay Invoice,Karalda Nimwada,1018,Variant 15,15,Fluxicon Disco
Create Purchase Requisition,start,Immanuel Karagianni,2011-05-29 00:56:00+00:00,Create Purchase Requisition,Immanuel Karagianni,1020,Variant 16,16,Fluxicon Disco
Create Purchase Requisition,complete,Immanuel Karagianni,2011-05-29 01:28:00+00:00,Create Purchase Requisition,Immanuel Karagianni,1020,Variant 16,16,Fluxicon Disco
Analyze Purchase Requisition,start,Heinz Gutschmidt,2011-05-30 00:54:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,1020,Variant 16,16,Fluxicon Disco
Analyze Purchase Requisition,complete,Heinz Gutschmidt,2011-05-30 00:59:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,1020,Variant 16,16,Fluxicon Disco
Create Request for Quotation,start,Maris Freeman,2011-05-30 01:03:00+00:00,Create Request for Quotation,Maris Freeman,1020,Variant 16,16,Fluxicon Disco
Create Request for Quotation,complete,Maris Freeman,2011-05-30 01:04:00+00:00,Create Request for Quotation,Maris Freeman,1020,Variant 16,16,Fluxicon Disco
Analyze Request for Quotation,start,Magdalena Predutta,2011-06-09 22:29:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Analyze Request for Quotation,complete,Magdalena Predutta,2011-06-09 22:49:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Amend Request for Quotation,start,Anne Olwada,2011-06-09 23:36:00+00:00,Amend Request for Quotation,Anne Olwada,1020,Variant 16,16,Fluxicon Disco
Amend Request for Quotation,complete,Anne Olwada,2011-06-09 23:42:00+00:00,Amend Request for Quotation,Anne Olwada,1020,Variant 16,16,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-07-11 01:23:00+00:00,Analyze Request for Quotation,Francois de Perrier,1020,Variant 16,16,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-07-11 01:51:00+00:00,Analyze Request for Quotation,Francois de Perrier,1020,Variant 16,16,Fluxicon Disco
Send Request for Quotation to Supplier,start,Magdalena Predutta,2011-07-11 08:59:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Send Request for Quotation to Supplier,complete,Magdalena Predutta,2011-07-11 09:28:00+00:00,Send Request for Quotation to Supplier,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Create Quotation comparison Map,start,Magdalena Predutta,2011-07-11 15:12:00+00:00,Create Quotation comparison Map,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Create Quotation comparison Map,complete,Magdalena Predutta,2011-07-11 19:36:00+00:00,Create Quotation comparison Map,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Analyze Quotation Comparison Map,start,Christian Francois,2011-07-12 02:29:00+00:00,Analyze Quotation Comparison Map,Christian Francois,1020,Variant 16,16,Fluxicon Disco
Analyze Quotation Comparison Map,complete,Christian Francois,2011-07-12 02:44:00+00:00,Analyze Quotation Comparison Map,Christian Francois,1020,Variant 16,16,Fluxicon Disco
Choose best option,start,Elvira Lores,2011-07-12 02:44:00+00:00,Choose best option,Elvira Lores,1020,Variant 16,16,Fluxicon Disco
Choose best option,complete,Elvira Lores,2011-07-12 02:44:00+00:00,Choose best option,Elvira Lores,1020,Variant 16,16,Fluxicon Disco
Settle Conditions With Supplier,start,Magdalena Predutta,2011-07-12 15:26:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Settle Conditions With Supplier,complete,Magdalena Predutta,2011-07-12 21:26:00+00:00,Settle Conditions With Supplier,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Create Purchase Order,start,Magdalena Predutta,2011-07-13 14:26:00+00:00,Create Purchase Order,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Create Purchase Order,complete,Magdalena Predutta,2011-07-13 14:36:00+00:00,Create Purchase Order,Magdalena Predutta,1020,Variant 16,16,Fluxicon Disco
Confirm Purchase Order,start,Karen Clarens,2011-08-03 03:51:00+00:00,Confirm Purchase Order,Karen Clarens,1020,Variant 16,16,Fluxicon Disco
Confirm Purchase Order,complete,Karen Clarens,2011-08-03 04:18:00+00:00,Confirm Purchase Order,Karen Clarens,1020,Variant 16,16,Fluxicon Disco
Deliver Goods Services,start,Carmen Finacse,2011-08-28 07:12:00+00:00,Deliver Goods Services,Carmen Finacse,1020,Variant 16,16,Fluxicon Disco
Deliver Goods Services,complete,Carmen Finacse,2011-08-28 12:55:00+00:00,Deliver Goods Services,Carmen Finacse,1020,Variant 16,16,Fluxicon Disco
Release Purchase Order,start,Kim Passa,2011-08-28 20:26:00+00:00,Release Purchase Order,Kim Passa,1020,Variant 16,16,Fluxicon Disco
Release Purchase Order,complete,Kim Passa,2011-08-28 20:27:00+00:00,Release Purchase Order,Kim Passa,1020,Variant 16,16,Fluxicon Disco
Approve Purchase Order for payment,start,Francois de Perrier,2011-08-29 04:16:00+00:00,Approve Purchase Order for payment,Francois de Perrier,1020,Variant 16,16,Fluxicon Disco
Approve Purchase Order for payment,complete,Francois de Perrier,2011-08-29 04:17:00+00:00,Approve Purchase Order for payment,Francois de Perrier,1020,Variant 16,16,Fluxicon Disco
Send Invoice,start,Karen Clarens,2011-08-30 08:17:00+00:00,Send Invoice,Karen Clarens,1020,Variant 16,16,Fluxicon Disco
Send Invoice,complete,Karen Clarens,2011-08-30 08:17:00+00:00,Send Invoice,Karen Clarens,1020,Variant 16,16,Fluxicon Disco
Release Supplier's Invoice,start,Pedro Alvares,2011-08-30 22:37:00+00:00,Release Supplier's Invoice,Pedro Alvares,1020,Variant 16,16,Fluxicon Disco
Release Supplier's Invoice,complete,Pedro Alvares,2011-08-30 22:43:00+00:00,Release Supplier's Invoice,Pedro Alvares,1020,Variant 16,16,Fluxicon Disco
Settle Dispute With Supplier,start,Pedro Alvares,2011-08-30 23:21:00+00:00,Settle Dispute With Supplier,Pedro Alvares,1020,Variant 16,16,Fluxicon Disco
Settle Dispute With Supplier,complete,Pedro Alvares,2011-08-30 23:38:00+00:00,Settle Dispute With Supplier,Pedro Alvares,1020,Variant 16,16,Fluxicon Disco
Authorize Supplier's Invoice payment,start,Karalda Nimwada,2011-08-30 23:38:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,1020,Variant 16,16,Fluxicon Disco
Authorize Supplier's Invoice payment,complete,Karalda Nimwada,2011-08-30 23:38:00+00:00,Authorize Supplier's Invoice payment,Karalda Nimwada,1020,Variant 16,16,Fluxicon Disco
Pay Invoice,start,Karalda Nimwada,2011-08-31 00:45:00+00:00,Pay Invoice,Karalda Nimwada,1020,Variant 16,16,Fluxicon Disco
Pay Invoice,complete,Karalda Nimwada,2011-08-31 00:57:00+00:00,Pay Invoice,Karalda Nimwada,1020,Variant 16,16,Fluxicon Disco
Create Purchase Requisition,start,Esmana Liubiata,2011-05-29 01:06:00+00:00,Create Purchase Requisition,Esmana Liubiata,1021,Variant 5,5,Fluxicon Disco
Create Purchase Requisition,complete,Esmana Liubiata,2011-05-29 01:34:00+00:00,Create Purchase Requisition,Esmana Liubiata,1021,Variant 5,5,Fluxicon Disco
Create Request for Quotation,start,Anna Kaufmann,2011-05-29 01:42:00+00:00,Create Request for Quotation,Anna Kaufmann,1021,Variant 5,5,Fluxicon Disco
Create Request for Quotation,complete,Anna Kaufmann,2011-05-29 01:51:00+00:00,Create Request for Quotation,Anna Kaufmann,1021,Variant 5,5,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-06-01 03:37:00+00:00,Analyze Request for Quotation,Francois de Perrier,1021,Variant 5,5,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-06-01 04:02:00+00:00,Analyze Request for Quotation,Francois de Perrier,1021,Variant 5,5,Fluxicon Disco
Create Purchase Requisition,start,Kim Passa,2011-05-29 02:31:00+00:00,Create Purchase Requisition,Kim Passa,1022,Variant 5,5,Fluxicon Disco
Create Purchase Requisition,complete,Kim Passa,2011-05-29 03:11:00+00:00,Create Purchase Requisition,Kim Passa,1022,Variant 5,5,Fluxicon Disco
Create Request for Quotation,start,Tesca Lobes,2011-05-29 10:05:00+00:00,Create Request for Quotation,Tesca Lobes,1022,Variant 5,5,Fluxicon Disco
Create Request for Quotation,complete,Tesca Lobes,2011-05-29 10:16:00+00:00,Create Request for Quotation,Tesca Lobes,1022,Variant 5,5,Fluxicon Disco
Analyze Request for Quotation,start,Magdalena Predutta,2011-06-09 20:52:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1022,Variant 5,5,Fluxicon Disco
Analyze Request for Quotation,complete,Magdalena Predutta,2011-06-09 21:23:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1022,Variant 5,5,Fluxicon Disco
Create Purchase Requisition,start,Clement Duchot,2011-05-29 04:29:00+00:00,Create Purchase Requisition,Clement Duchot,1023,Variant 3,3,Fluxicon Disco
Create Purchase Requisition,complete,Clement Duchot,2011-05-29 04:57:00+00:00,Create Purchase Requisition,Clement Duchot,1023,Variant 3,3,Fluxicon Disco
Analyze Purchase Requisition,start,Heinz Gutschmidt,2011-05-29 16:50:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,1023,Variant 3,3,Fluxicon Disco
Analyze Purchase Requisition,complete,Heinz Gutschmidt,2011-05-29 16:58:00+00:00,Analyze Purchase Requisition,Heinz Gutschmidt,1023,Variant 3,3,Fluxicon Disco
Create Purchase Requisition,start,Elvira Lores,2011-05-29 12:04:00+00:00,Create Purchase Requisition,Elvira Lores,1025,Variant 39,39,Fluxicon Disco
Create Purchase Requisition,complete,Elvira Lores,2011-05-29 12:25:00+00:00,Create Purchase Requisition,Elvira Lores,1025,Variant 39,39,Fluxicon Disco
Analyze Purchase Requisition,start,Maris Freeman,2011-05-30 00:25:00+00:00,Analyze Purchase Requisition,Maris Freeman,1025,Variant 39,39,Fluxicon Disco
Analyze Purchase Requisition,complete,Maris Freeman,2011-05-30 00:30:00+00:00,Analyze Purchase Requisition,Maris Freeman,1025,Variant 39,39,Fluxicon Disco
Create Request for Quotation,start,Francis Odell,2011-05-30 00:37:00+00:00,Create Request for Quotation,Francis Odell,1025,Variant 39,39,Fluxicon Disco
Create Request for Quotation,complete,Francis Odell,2011-05-30 00:39:00+00:00,Create Request for Quotation,Francis Odell,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-06-27 07:24:00+00:00,Analyze Request for Quotation,Francois de Perrier,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-06-27 07:52:00+00:00,Analyze Request for Quotation,Francois de Perrier,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,start,Kim Passa,2011-06-27 08:41:00+00:00,Amend Request for Quotation,Kim Passa,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,complete,Kim Passa,2011-06-27 08:46:00+00:00,Amend Request for Quotation,Kim Passa,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,start,Magdalena Predutta,2011-07-09 22:08:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,complete,Magdalena Predutta,2011-07-09 22:31:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,start,Esmana Liubiata,2011-07-09 23:20:00+00:00,Amend Request for Quotation,Esmana Liubiata,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,complete,Esmana Liubiata,2011-07-09 23:33:00+00:00,Amend Request for Quotation,Esmana Liubiata,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,start,Karel de Groot,2011-08-14 07:24:00+00:00,Analyze Request for Quotation,Karel de Groot,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,complete,Karel de Groot,2011-08-14 07:31:00+00:00,Analyze Request for Quotation,Karel de Groot,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,start,Anna Kaufmann,2011-08-14 08:17:00+00:00,Amend Request for Quotation,Anna Kaufmann,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,complete,Anna Kaufmann,2011-08-14 08:23:00+00:00,Amend Request for Quotation,Anna Kaufmann,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-08-16 13:18:00+00:00,Analyze Request for Quotation,Francois de Perrier,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-08-16 13:26:00+00:00,Analyze Request for Quotation,Francois de Perrier,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,start,Esmana Liubiata,2011-08-16 14:14:00+00:00,Amend Request for Quotation,Esmana Liubiata,1025,Variant 39,39,Fluxicon Disco
Amend Request for Quotation,complete,Esmana Liubiata,2011-08-16 14:24:00+00:00,Amend Request for Quotation,Esmana Liubiata,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,start,Magdalena Predutta,2011-09-13 07:24:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1025,Variant 39,39,Fluxicon Disco
Analyze Request for Quotation,complete,Magdalena Predutta,2011-09-13 07:49:00+00:00,Analyze Request for Quotation,Magdalena Predutta,1025,Variant 39,39,Fluxicon Disco
Create Purchase Requisition,start,Anne Olwada,2011-05-30 16:38:00+00:00,Create Purchase Requisition,Anne Olwada,1031,Variant 2,2,Fluxicon Disco
Create Purchase Requisition,complete,Anne Olwada,2011-05-30 16:57:00+00:00,Create Purchase Requisition,Anne Olwada,1031,Variant 2,2,Fluxicon Disco
Create Request for Quotation,start,Penn Osterwalder,2011-05-30 17:56:00+00:00,Create Request for Quotation,Penn Osterwalder,1031,Variant 2,2,Fluxicon Disco
Create Request for Quotation,complete,Penn Osterwalder,2011-05-30 18:02:00+00:00,Create Request for Quotation,Penn Osterwalder,1031,Variant 2,2,Fluxicon Disco
Analyze Request for Quotation,start,Francois de Perrier,2011-06-01 03:20:00+00:00,Analyze Request for Quotation,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Analyze Request for Quotation,complete,Francois de Perrier,2011-06-01 03:37:00+00:00,Analyze Request for Quotation,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Send Request for Quotation to Supplier,start,Francois de Perrier,2011-06-01 16:32:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Send Request for Quotation to Supplier,complete,Francois de Perrier,2011-06-01 17:00:00+00:00,Send Request for Quotation to Supplier,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Create Quotation comparison Map,start,Francois de Perrier,2011-06-01 17:45:00+00:00,Create Quotation comparison Map,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Create Quotation comparison Map,complete,Francois de Perrier,2011-06-01 20:42:00+00:00,Create Quotation comparison Map,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Analyze Quotation Comparison Map,start,Penn Osterwalder,2011-06-02 03:26:00+00:00,Analyze Quotation Comparison Map,Penn Osterwalder,1031,Variant 2,2,Fluxicon Disco
Analyze Quotation Comparison Map,complete,Penn Osterwalder,2011-06-02 03:36:00+00:00,Analyze Quotation Comparison Map,Penn Osterwalder,1031,Variant 2,2,Fluxicon Disco
Choose best option,start,Christian Francois,2011-06-02 03:36:00+00:00,Choose best option,Christian Francois,1031,Variant 2,2,Fluxicon Disco
Choose best option,complete,Christian Francois,2011-06-02 03:36:00+00:00,Choose best option,Christian Francois,1031,Variant 2,2,Fluxicon Disco
Settle Conditions With Supplier,start,Francois de Perrier,2011-06-02 08:01:00+00:00,Settle Conditions With Supplier,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Settle Conditions With Supplier,complete,Francois de Perrier,2011-06-02 17:17:00+00:00,Settle Conditions With Supplier,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
Create Purchase Order,start,Francois de Perrier,2011-06-04 20:26:00+00:00,Create Purchase Order,Francois de Perrier,1031,Variant 2,2,Fluxicon Disco
